date,customer_id,item
2026-01-20,8396,Sofa
2026-01-21,2139,Dinner table
2026-01-04,6717,Sofa
2025-11-28,4132,Dinner table
2026-01-30,7054,Sofa
2026-01-29,2205,Sofa
2025-11-23,5416,Dinner table
2025-12-15,1838,Sofa
2026-02-09,4112,Dinner table
2025-11-24,8709,Dinner table
2025-12-19,8417,Bed
2025-11-13,6611,Bed
2025-11-20,8641,Bed
2026-01-07,2332,Sofa
2025-11-11,4921,Sofa
2026-01-29,5193,Dinner table
2025-12-02,4845,Dinner table
2026-02-04,1000,Sofa
2025-12-19,2662,Bed
2026-01-29,6641,Sofa
2026-02-15,5161,Bed
2025-12-05,753,Bed
2026-02-16,5983,Sofa
2026-02-17,4306,Sofa
2025-11-16,1235,Dinner table
2026-01-29,4048,Bed
2025-11-14,5449,Dinner table
2025-11-13,5411,Dinner table
2026-02-06,2381,Dinner table
2026-01-18,3330,Sofa
2025-11-15,4758,Dinner table
2026-01-25,8212,Sofa
2025-11-29,8601,Dinner table
2026-01-30,8325,Sofa
2026-01-18,7754,Sofa
2026-01-29,4168,Bed
2026-01-05,3475,Sofa
2025-11-23,1475,Bed
2025-12-08,1111,Bed
2025-12-02,7113,Sofa
2026-02-02,5,Bed
2025-12-17,1271,Dinner table
2026-01-10,5285,Sofa
2026-02-07,3622,Dinner table
2025-11-19,8155,Dinner table
2025-11-25,5062,Sofa
2026-01-08,1885,Dinner table
2025-12-11,1546,Sofa
2025-11-20,5776,Sofa
2025-12-15,7342,Dinner table
2025-11-14,3206,Dinner table
2025-12-12,5195,Sofa
2026-02-02,6990,Dinner table
2026-02-09,5664,Sofa
2025-11-26,1219,Dinner table
2025-12-08,4565,Bed
2026-01-10,2283,Sofa
2026-02-17,270,Sofa
2025-11-12,4393,Bed
2026-02-15,5323,Bed
2026-01-24,3864,Dinner table
2025-12-19,6268,Dinner table
2026-01-14,8993,Dinner table
2026-01-28,9248,Dinner table
2026-01-17,214,Sofa
2026-02-16,1788,Bed
2025-12-30,5330,Dinner table
2025-11-25,6515,Dinner table
2026-02-04,5122,Dinner table
2026-01-26,3358,Dinner table
2025-12-13,8056,Bed
2025-12-02,4809,Sofa
2026-02-15,2628,Sofa
2025-12-22,9353,Bed
2026-01-29,8292,Sofa
2026-01-04,7798,Dinner table
2026-01-29,3295,Sofa
2026-01-21,359,Sofa
2025-11-29,5376,Dinner table
2026-02-15,4320,Dinner table
2026-02-02,2341,Dinner table
2025-12-10,7867,Sofa
2026-01-03,614,Bed
2026-01-17,7163,Bed
2026-01-22,6307,Dinner table
2025-11-28,197,Bed
2025-12-08,5976,Sofa
2025-11-10,6119,Bed
2026-02-08,5090,Dinner table
2025-12-02,2187,Sofa
2025-11-12,1641,Bed
2025-11-12,2174,Dinner table
2026-01-15,4225,Sofa
2025-11-23,650,Sofa
2026-01-31,6621,Sofa
2025-12-24,1755,Bed
2025-12-11,2723,Dinner table
2026-01-07,4443,Bed
2025-12-16,2295,Sofa
2025-12-24,4322,Sofa
2025-12-20,6808,Sofa
2026-01-23,1775,Bed
2025-11-14,7031,Sofa
2025-12-29,9254,Dinner table
2026-02-09,1317,Dinner table
2025-11-22,4953,Dinner table
2026-02-16,5256,Dinner table
2026-01-20,1453,Sofa
2026-01-06,7134,Bed
2025-12-07,4530,Sofa
2026-01-15,3918,Sofa
2026-01-07,6485,Sofa
2025-11-23,8216,Bed
2026-02-09,5507,Bed
2026-01-12,7111,Sofa
2026-01-26,6250,Bed
2025-11-27,4180,Sofa
2025-12-17,8834,Sofa
2026-01-16,2883,Sofa
2025-12-02,5755,Sofa
2026-02-05,1024,Sofa
2025-12-23,8315,Bed
2026-01-17,7175,Sofa
2025-11-27,6743,Bed
2025-11-20,2051,Bed
2026-01-03,1152,Bed
2026-02-08,8548,Sofa
2026-01-19,3847,Dinner table
2026-02-11,9272,Bed
2025-12-05,8735,Sofa
2025-12-26,4568,Sofa
2026-01-10,5482,Dinner table
2026-01-08,2372,Dinner table
2026-01-11,6596,Sofa
2025-11-30,5283,Dinner table
2025-11-10,1930,Dinner table
2026-01-30,7212,Dinner table
2026-02-14,4822,Dinner table
2025-12-08,5241,Dinner table
2026-01-21,6972,Bed
2025-11-15,6419,Dinner table
2025-12-25,2328,Dinner table
2025-12-08,3974,Bed
2025-11-19,1059,Dinner table
2026-01-06,749,Dinner table
2026-01-28,3898,Bed
2025-11-25,2843,Dinner table
2026-02-11,7593,Sofa
2025-11-20,281,Sofa
2025-12-01,6648,Bed
2025-12-30,3126,Bed
2026-01-23,3189,Dinner table
2025-12-29,6420,Dinner table
2026-01-05,302,Dinner table
2026-01-23,4076,Bed
2025-12-19,2362,Dinner table
2026-02-08,5626,Sofa
2025-12-21,2155,Dinner table
2025-11-30,5220,Dinner table
2025-12-19,4228,Bed
2025-12-07,6079,Bed
2025-12-08,4163,Sofa
2025-12-18,5706,Dinner table
2026-01-26,6069,Sofa
2026-02-11,3537,Bed
2026-01-28,1194,Bed
2026-01-07,7667,Bed
2026-02-13,8379,Dinner table
2025-11-29,2155,Sofa
2025-12-17,7080,Sofa
2026-02-17,8021,Sofa
2026-01-31,8313,Sofa
2026-02-10,660,Dinner table
2025-12-25,1116,Bed
2025-11-10,1620,Dinner table
2025-12-22,7258,Sofa
2025-12-17,2088,Bed
2025-12-08,2958,Dinner table
2025-12-07,6856,Dinner table
2026-01-27,1116,Dinner table
2026-01-09,6528,Dinner table
2025-11-24,5569,Dinner table
2026-01-13,7069,Sofa
2026-02-11,5986,Dinner table
2025-12-18,4717,Dinner table
2025-12-20,6175,Bed
2025-12-20,2468,Bed
2025-12-23,1599,Bed
2026-02-13,1473,Dinner table
2026-01-25,90,Sofa
2025-11-22,1842,Dinner table
2026-01-16,4798,Bed
2026-01-17,4410,Bed
2025-11-12,427,Bed
2026-01-05,5059,Sofa
2025-12-10,7711,Sofa
2026-02-03,3221,Sofa
2025-12-04,3430,Dinner table
2025-12-03,6372,Sofa
2025-12-30,1570,Bed
2026-02-15,9176,Bed
2026-01-17,5641,Bed
2026-01-14,4381,Sofa
2026-02-17,4500,Dinner table
2025-12-01,5164,Dinner table
2026-01-02,1777,Bed
2026-01-19,2253,Sofa
2026-01-20,5258,Sofa
2026-01-14,3248,Dinner table
2025-11-11,5374,Sofa
2026-02-17,6928,Bed
2026-01-06,3851,Sofa
2025-11-17,5275,Bed
2025-12-12,2830,Sofa
2025-12-17,7624,Sofa
2026-02-06,1809,Dinner table
2026-02-15,8666,Dinner table
2025-11-14,4705,Dinner table
2026-02-06,2196,Sofa
2025-11-28,897,Dinner table
2026-01-01,5541,Sofa
2025-12-26,496,Sofa
2026-02-03,2442,Bed
2025-11-26,4434,Sofa
2026-01-26,2234,Sofa
2025-11-24,7524,Sofa
2026-02-17,8026,Bed
2026-01-07,7933,Dinner table
2026-01-02,8305,Bed
2025-11-29,361,Bed
2026-01-14,93,Sofa
2025-12-24,8833,Dinner table
2025-12-13,9069,Bed
2026-02-01,6401,Dinner table
2026-01-01,3436,Bed
2026-02-14,614,Dinner table
2026-02-01,3328,Bed
2026-01-28,3628,Bed
2026-02-09,4059,Dinner table
2026-02-05,3250,Bed
2025-12-30,5692,Bed
2026-01-29,3593,Sofa
2025-12-12,2807,Sofa
2025-12-31,6153,Bed
2025-11-13,2648,Sofa
2025-12-27,3484,Sofa
2025-12-10,4740,Sofa
2025-11-23,4455,Dinner table
2026-01-15,7703,Dinner table
2025-12-30,4154,Bed
2026-02-09,7594,Sofa
2025-11-11,4946,Sofa
2025-12-08,187,Sofa
2025-12-23,895,Sofa
2026-01-24,202,Bed
2026-01-26,9346,Dinner table
2026-01-20,6744,Sofa
2025-12-18,1266,Dinner table
2026-02-14,6334,Sofa
2025-11-23,8115,Sofa
2026-02-04,5854,Sofa
2025-12-19,3518,Sofa
2025-11-30,6438,Sofa
2026-01-10,6630,Dinner table
2026-01-18,1758,Sofa
2025-12-24,3702,Bed
2025-12-27,5879,Sofa
2025-12-12,3817,Bed
2025-11-26,4602,Sofa
2026-01-24,4893,Bed
2025-12-22,9307,Sofa
2026-01-27,4362,Dinner table
2026-01-31,2651,Sofa
2025-12-19,6798,Bed
2025-11-17,8707,Dinner table
2026-01-16,3884,Sofa
2026-02-08,8792,Sofa
2026-02-06,7771,Dinner table
2026-02-02,6184,Sofa
2026-01-06,2147,Bed
2026-01-07,5083,Sofa
2025-12-24,400,Bed
2026-01-26,2738,Dinner table
2026-02-13,4663,Bed
2026-02-08,6209,Dinner table
2026-02-01,8628,Sofa
2025-12-17,3564,Sofa
2025-12-19,2324,Bed
2025-12-05,8194,Bed
2026-01-14,1800,Bed
2025-12-07,5773,Sofa
2025-11-29,9296,Bed
2025-11-17,8904,Bed
2026-02-13,260,Bed
2025-12-03,5238,Dinner table
2025-11-19,566,Dinner table
2025-12-23,4006,Dinner table
2025-11-13,5257,Bed
2025-12-10,1590,Dinner table
2026-02-02,1467,Bed
2026-02-09,8323,Bed
2026-02-11,3461,Bed
2026-02-05,954,Dinner table
2026-02-05,4677,Bed
2025-11-11,608,Sofa
2026-02-16,5038,Sofa
2026-01-06,2361,Dinner table
2025-12-08,2165,Bed
2026-01-12,4052,Dinner table
2026-02-06,4596,Dinner table
2025-12-02,2752,Dinner table
2026-02-16,1173,Sofa
2025-12-15,1572,Dinner table
2025-12-30,6329,Sofa
2026-01-28,5671,Sofa
2026-01-27,7620,Sofa
2025-12-11,5347,Bed
2026-02-11,8410,Bed
2025-12-25,1271,Sofa
2026-02-15,7032,Bed
2025-11-18,665,Sofa
2025-11-24,1455,Bed
2026-02-10,5413,Sofa
2026-02-09,3601,Sofa
2025-12-07,5481,Bed
2026-02-06,5818,Dinner table
2026-02-13,5423,Sofa
2026-01-05,388,Sofa
2025-12-11,647,Dinner table
2026-01-15,5926,Sofa
2025-11-16,3545,Sofa
2025-11-22,3387,Bed
2025-12-21,1117,Bed
2026-01-04,1241,Sofa
2025-12-12,47,Dinner table
2026-01-31,1756,Sofa
2026-01-23,6974,Dinner table
2025-12-03,1679,Dinner table
2025-12-23,9346,Dinner table
2025-12-21,5813,Sofa
2026-02-13,3979,Sofa
2026-01-02,6758,Bed
2026-01-30,7147,Sofa
2025-12-20,3472,Bed
2025-12-26,8776,Sofa
2025-12-16,6423,Sofa
2025-12-09,8461,Bed
2025-12-06,2014,Dinner table
2025-12-09,9342,Dinner table
2025-12-29,6888,Dinner table
2026-01-14,4494,Sofa
2026-01-12,5533,Sofa
2026-02-16,8158,Dinner table
2025-12-31,5584,Dinner table
2025-12-06,8833,Bed
2025-12-02,4407,Dinner table
2026-02-11,4068,Dinner table
2025-12-21,7383,Dinner table
2025-12-19,6815,Bed
2026-01-17,4928,Dinner table
2026-02-11,4394,Dinner table
2026-02-08,8154,Dinner table
2025-12-08,8296,Sofa
2025-11-29,4155,Sofa
2025-12-30,4927,Bed
2026-01-16,924,Bed
2026-02-14,7812,Sofa
2026-01-09,719,Bed
2025-12-04,9146,Bed
2025-11-13,5045,Dinner table
2026-01-09,192,Sofa
2025-12-31,5097,Sofa
2025-11-26,6400,Sofa
2025-12-15,6533,Dinner table
2025-12-10,5726,Dinner table
2025-12-27,7039,Bed
2026-01-25,7971,Dinner table
2026-01-18,5163,Bed
2025-12-25,5312,Dinner table
2026-02-09,4987,Sofa
2025-12-23,4602,Dinner table
2025-11-18,5579,Dinner table
2025-11-30,6985,Dinner table
2025-12-15,4540,Bed
2026-01-30,4341,Bed
2025-12-29,6267,Sofa
2026-01-16,6178,Dinner table
2025-12-10,7655,Sofa
2026-01-06,8896,Dinner table
2025-11-24,3016,Bed
2025-11-17,4429,Bed
2026-01-14,4635,Sofa
2025-12-21,8158,Sofa
2026-01-22,1050,Sofa
2025-12-14,8653,Sofa
2025-12-23,7257,Bed
2025-12-01,2881,Dinner table
2025-11-20,8126,Bed
2026-02-11,3326,Dinner table
2025-11-25,2459,Dinner table
2025-11-26,3688,Bed
2025-11-30,8235,Bed
2026-01-31,3374,Bed
2025-12-22,5215,Dinner table
2026-01-20,2997,Bed
2025-12-04,4154,Bed
2026-01-29,5050,Dinner table
2026-01-30,1401,Bed
2026-01-30,675,Sofa
2026-01-31,623,Bed
2026-01-11,7188,Dinner table
2025-12-29,4469,Bed
2026-01-06,2584,Bed
2025-11-10,2952,Dinner table
2026-01-27,2795,Sofa
2025-12-29,1761,Bed
2025-11-13,2912,Sofa
2026-02-10,8481,Dinner table
2025-11-24,5459,Sofa
2025-11-10,2032,Dinner table
2025-11-23,6865,Dinner table
2026-01-25,6608,Sofa
2025-12-26,5218,Dinner table
2026-02-06,6703,Bed
2025-11-28,3315,Bed
2026-01-24,5414,Sofa
2026-01-18,6321,Bed
2026-02-14,3485,Sofa
2026-01-12,6921,Bed
2025-11-15,6313,Bed
2025-12-23,5237,Dinner table
2026-01-28,6957,Sofa
2025-12-27,5132,Bed
2026-01-06,2915,Bed
2025-12-31,3892,Bed
2026-01-19,5394,Sofa
2026-01-08,3688,Sofa
2026-02-11,22,Sofa
2026-02-17,6928,Bed
2025-11-15,9214,Sofa
2026-01-02,2682,Dinner table
2025-12-15,7010,Sofa
2025-11-27,3050,Bed
2025-12-07,1340,Sofa
2025-12-21,3494,Dinner table
2026-02-03,5624,Dinner table
2025-12-26,5598,Sofa
2025-12-17,5814,Dinner table
2025-11-15,460,Dinner table
2026-01-10,775,Dinner table
2026-02-08,6065,Sofa
2026-02-09,8748,Dinner table
2025-11-21,5330,Bed
2025-11-25,101,Bed
2025-11-21,3159,Sofa
2026-02-11,4456,Sofa
2025-12-09,8789,Sofa
2025-12-05,6741,Bed
2025-12-13,4293,Dinner table
2026-02-17,5609,Bed
2026-01-24,4993,Bed
2026-01-25,6295,Sofa
2025-12-12,2364,Dinner table
2026-01-09,9053,Bed
2025-11-27,1419,Dinner table
2026-01-02,4082,Sofa
2025-11-18,9149,Sofa
2025-11-13,670,Bed
2026-01-20,2310,Sofa
2026-01-15,6122,Dinner table
2025-12-26,375,Bed
2025-12-06,6391,Bed
2026-01-19,4752,Bed
2025-12-05,7618,Dinner table
2025-11-27,6427,Bed
2026-01-07,6381,Bed
2025-11-19,4539,Dinner table
2026-02-15,8451,Dinner table
2026-01-17,7904,Dinner table
2025-12-06,11,Dinner table
2026-02-15,3085,Dinner table
2025-11-24,4497,Bed
2025-12-10,1372,Bed
2025-11-25,3243,Bed
2026-01-29,4887,Sofa
2026-01-26,3996,Dinner table
2026-01-02,3066,Bed
2025-11-27,6711,Sofa
2025-12-29,7301,Bed
2025-12-11,3145,Sofa
2025-12-11,9298,Sofa
2025-12-06,5640,Bed
2025-11-12,9028,Sofa
2026-01-23,4769,Dinner table
2026-02-17,645,Sofa
2025-12-01,514,Dinner table
2025-11-10,2858,Bed
2025-11-30,9077,Dinner table
2025-12-17,557,Dinner table
2026-01-17,1502,Dinner table
2025-12-27,4506,Sofa
2025-11-22,1862,Dinner table
2026-01-19,5015,Sofa
2026-02-03,2396,Dinner table
2026-01-22,4239,Dinner table
2025-11-19,2149,Bed
2025-11-15,5303,Bed
2026-01-21,3234,Dinner table
2025-12-28,2161,Bed
2025-12-01,6107,Dinner table
2025-11-14,3368,Bed
2026-01-04,8622,Dinner table
2025-11-30,3183,Bed
2025-11-22,8684,Dinner table
2026-01-22,7549,Bed
2025-12-01,6766,Sofa
2026-01-25,5102,Dinner table
2026-02-09,8534,Bed
2026-01-15,1278,Sofa
2025-12-22,7387,Bed
2026-01-21,1272,Sofa
2026-01-04,4070,Dinner table
2026-01-27,8386,Bed
2025-11-14,8194,Bed
2026-01-17,8802,Sofa
2025-11-17,5498,Sofa
2025-11-19,2659,Sofa
2026-02-08,2792,Sofa
2025-12-10,4232,Sofa
2026-01-31,3319,Bed
2026-01-06,100,Bed
2026-01-12,4057,Bed
2026-01-26,820,Sofa
2025-12-31,1274,Dinner table
2025-12-03,8656,Bed
2025-12-13,6591,Sofa
2025-11-10,2423,Bed
2026-02-01,7191,Sofa
2026-02-08,6305,Sofa
2026-01-14,7337,Bed
2026-02-17,4156,Bed
2025-12-10,4411,Dinner table
2025-12-20,5285,Bed
2025-11-16,257,Dinner table
2025-12-14,867,Dinner table
2025-12-10,1422,Dinner table
2025-12-16,9105,Sofa
2025-11-11,5492,Bed
2025-12-04,1320,Dinner table
2026-01-20,6227,Dinner table
2025-11-20,5694,Dinner table
2026-02-14,7801,Bed
2025-11-13,1164,Bed
2025-11-23,5065,Dinner table
2025-11-24,1786,Dinner table
2026-01-12,6062,Bed
2026-02-06,7396,Bed
2025-11-26,9101,Dinner table
2025-11-21,8922,Sofa
2025-12-20,3038,Dinner table
2026-01-04,1471,Sofa
2025-12-13,8602,Bed
2026-01-16,7060,Dinner table
2025-11-11,7800,Dinner table
2026-02-03,4231,Sofa
2026-02-10,689,Dinner table
2026-01-13,553,Sofa
2025-11-15,7459,Bed
2025-11-26,7549,Dinner table
2026-01-04,1521,Dinner table
2025-12-01,1465,Sofa
2026-01-11,7542,Bed
2026-02-15,8143,Sofa
2026-01-03,1316,Dinner table
2025-11-20,2391,Bed
2025-12-20,7095,Dinner table
2025-12-24,54,Sofa
2026-01-06,5244,Bed
2025-12-19,159,Dinner table
2026-02-12,8720,Bed
2025-11-19,954,Sofa
2026-02-01,5285,Dinner table
2026-01-24,4837,Sofa
2025-12-29,7425,Dinner table
2025-12-24,5656,Dinner table
2026-02-17,1312,Bed
2026-02-10,5617,Sofa
2026-02-04,5411,Dinner table
2026-01-23,6433,Bed
2026-01-18,7479,Sofa
2025-12-01,7794,Sofa
2026-02-02,1693,Dinner table
2026-01-18,4422,Bed
2026-01-22,8937,Bed
2026-02-06,3371,Bed
2026-02-06,3811,Bed
2026-01-29,7709,Dinner table
2026-02-02,4488,Dinner table
2026-02-09,1841,Bed
2026-01-13,2436,Bed
2026-01-16,9316,Dinner table
2026-01-01,8313,Sofa
2025-12-31,1215,Bed
2025-12-30,6108,Sofa
2026-01-16,8344,Sofa
2025-12-01,8171,Sofa
2025-12-25,6880,Bed
2025-11-16,4558,Dinner table
2025-11-30,7423,Bed
2026-01-06,4870,Bed
2026-01-30,843,Sofa
2025-11-23,3109,Sofa
2026-02-06,7999,Sofa
2025-11-24,4316,Dinner table
2026-02-07,5470,Bed
2026-01-26,5715,Bed
2026-01-25,6021,Sofa
2025-12-31,4509,Bed
2025-12-15,4110,Sofa
2025-11-24,8380,Dinner table
2025-12-24,455,Bed
2025-11-22,4743,Bed
2025-11-20,131,Bed
2025-11-28,8356,Sofa
2026-01-11,6559,Sofa
2025-12-05,6445,Bed
2025-12-14,4641,Sofa
2026-02-02,472,Bed
2025-11-19,5840,Sofa
2026-01-26,3361,Dinner table
2025-12-10,5791,Dinner table
2026-02-15,1878,Dinner table
2026-01-27,2231,Dinner table
2026-02-01,2188,Bed
2025-12-15,9277,Dinner table
2026-01-10,8976,Sofa
2026-01-23,5206,Sofa
2026-01-10,3001,Sofa
2025-11-21,5917,Sofa
2025-11-10,5057,Bed
2026-02-17,8486,Dinner table
2026-02-01,9223,Sofa
2026-01-12,8030,Dinner table
2025-11-13,2890,Bed
2026-01-28,4824,Dinner table
2025-12-19,1611,Dinner table
2025-11-13,2622,Sofa
2026-01-06,7982,Bed
2026-01-13,4464,Bed
2026-01-21,5868,Bed
2025-11-21,1027,Dinner table
2026-01-28,3096,Dinner table
2026-01-31,2121,Dinner table
2025-11-10,9188,Bed
2026-01-11,8468,Bed
2025-12-30,5764,Bed
2025-11-14,1732,Bed
2025-12-12,2935,Bed
2025-11-21,6080,Bed
2025-12-16,6508,Dinner table
2025-12-14,3421,Dinner table
2025-12-13,1570,Sofa
2026-01-07,2547,Sofa
2025-11-14,4858,Sofa
2025-11-14,1499,Sofa
2025-11-30,3932,Sofa
2025-12-16,3826,Bed
2025-11-30,2243,Dinner table
2025-11-17,3828,Dinner table
2025-12-01,2230,Bed
2026-02-06,4495,Bed
2026-02-06,4357,Bed
2025-11-26,1505,Bed
2026-01-24,4431,Dinner table
2026-01-11,6025,Bed
2025-12-08,9276,Dinner table
2025-12-28,3787,Bed
2025-12-04,7348,Bed
2026-01-27,4508,Dinner table
2025-11-17,2582,Bed
2026-01-31,7518,Dinner table
2026-02-01,282,Dinner table
2025-11-21,1423,Sofa
2025-11-16,7659,Sofa
2025-12-31,4839,Sofa
2025-11-16,8911,Dinner table
2026-02-17,6533,Sofa
2025-11-18,7720,Dinner table
2025-11-27,8492,Sofa
2026-02-17,8172,Bed
2026-01-10,8923,Dinner table
2025-11-26,1516,Dinner table
2026-02-12,4353,Bed
2025-11-26,2413,Sofa
2026-01-30,495,Bed
2026-01-19,8049,Dinner table
2026-01-12,551,Dinner table
2025-11-23,3391,Dinner table
2025-12-09,3912,Bed
2026-01-16,7678,Sofa
2025-12-28,6420,Sofa
2026-01-06,304,Bed
2026-02-07,6457,Sofa
2025-11-26,3561,Sofa
2026-01-08,3233,Sofa
2025-12-07,2337,Bed
2025-11-27,2027,Sofa
2026-01-06,7373,Bed
2025-11-10,125,Dinner table
2025-12-30,8706,Sofa
2025-12-07,5091,Bed
2026-01-28,2612,Dinner table
2025-12-01,2145,Sofa
2026-02-15,2661,Bed
2026-01-11,6429,Dinner table
2026-01-25,3555,Bed
2025-12-04,586,Dinner table
2025-11-11,4157,Sofa
2026-01-23,6208,Dinner table
2025-11-12,7403,Bed
2025-12-18,6044,Bed
2026-02-05,4448,Sofa
2026-02-05,6251,Dinner table
2025-12-03,2897,Bed
2025-12-18,2318,Sofa
2026-01-07,1190,Sofa
2025-12-01,3733,Bed
2026-01-26,424,Dinner table
2025-11-14,2110,Sofa
2026-01-27,827,Bed
2025-12-01,8306,Sofa
2025-12-04,4616,Sofa
2025-12-22,4223,Dinner table
2025-11-22,3587,Sofa
2025-11-25,165,Sofa
2026-01-10,4916,Dinner table
2026-02-15,4181,Bed
2026-01-17,6265,Bed
2025-11-21,3635,Bed
2025-11-18,9299,Bed
2025-11-12,7368,Sofa
2026-01-18,1116,Sofa
2026-02-04,2947,Sofa
2025-12-06,7564,Bed
2025-12-19,3708,Sofa
2025-11-15,8168,Sofa
2025-11-12,3319,Dinner table
2026-01-24,3546,Bed
2025-12-06,8899,Dinner table
2025-12-01,1509,Dinner table
2025-11-13,1932,Bed
2025-12-12,8746,Sofa
2026-01-03,949,Dinner table
2026-02-02,3501,Bed
2026-02-12,4727,Dinner table
2025-12-04,957,Sofa
2026-02-05,7999,Sofa
2026-01-20,3102,Dinner table
2025-12-24,824,Sofa
2025-12-07,1932,Dinner table
2025-12-16,2475,Sofa
2025-12-04,8968,Sofa
2026-02-02,1048,Sofa
2026-01-03,1843,Bed
2025-11-28,1755,Dinner table
2025-12-05,2022,Dinner table
2025-11-27,7352,Sofa
2026-01-03,3659,Bed
2025-11-20,504,Bed
2026-01-19,6687,Dinner table
2025-12-10,9132,Bed
2025-12-31,5935,Sofa
2025-12-19,8715,Sofa
2026-01-14,575,Sofa
2025-11-18,1735,Dinner table
2025-11-21,5909,Dinner table
2026-02-11,8382,Bed
2025-12-18,5363,Dinner table
2026-01-22,1275,Dinner table
2025-12-04,2846,Sofa
2026-01-25,1233,Dinner table
2025-11-27,3422,Dinner table
2025-12-17,6705,Sofa
2025-12-29,5549,Dinner table
2026-02-11,346,Dinner table
2025-11-23,2387,Sofa
2026-01-01,129,Dinner table
2026-02-14,2032,Bed
2025-11-22,6544,Dinner table
2025-12-09,1743,Sofa
2026-01-15,2843,Dinner table
2026-01-06,2239,Dinner table
2025-12-24,2246,Bed
2025-11-19,8018,Dinner table
2025-12-07,3943,Dinner table
2026-02-14,7761,Sofa
2026-01-06,912,Sofa
2025-11-19,3932,Sofa
2025-12-25,869,Dinner table
2026-01-25,2554,Bed
2026-01-28,7907,Bed
2026-02-11,5428,Sofa
2025-11-29,7889,Dinner table
2025-12-22,77,Bed
2025-12-29,8973,Sofa
2025-12-13,167,Bed
2026-01-05,7694,Dinner table
2026-01-26,971,Bed
2025-11-19,7814,Sofa
2025-12-17,2347,Dinner table
2025-12-20,570,Dinner table
2025-12-12,1048,Bed
2026-02-04,3202,Sofa
2026-02-03,2346,Sofa
2026-02-08,419,Dinner table
2025-11-17,5534,Dinner table
2026-01-12,3576,Dinner table
2026-01-11,2480,Bed
2026-02-15,2961,Bed
2026-01-23,8707,Dinner table
2025-12-07,6731,Dinner table
2025-11-22,4652,Bed
2026-01-10,1655,Dinner table
2026-01-21,2818,Bed
2025-11-19,1474,Bed
2026-01-30,2011,Dinner table
2025-12-23,9159,Bed
2025-12-10,8301,Dinner table
2025-11-22,2368,Bed
2026-01-25,6853,Sofa
2025-12-01,3962,Dinner table
2026-01-28,910,Dinner table
2026-01-22,6283,Dinner table
2025-12-12,9000,Bed
2025-12-01,4010,Dinner table
2026-01-16,4716,Bed
2025-12-19,8750,Bed
2026-01-22,2757,Sofa
2026-02-13,9154,Dinner table
2025-11-17,1403,Bed
2025-12-29,5190,Bed
2026-01-11,1374,Dinner table
2026-01-27,401,Dinner table
2025-11-17,7440,Sofa
2026-02-04,2800,Sofa
2025-12-06,13,Dinner table
2026-02-01,7136,Sofa
2025-12-11,8376,Bed
2026-02-13,7255,Sofa
2026-01-04,8824,Bed
2025-11-17,2060,Dinner table
2025-12-15,2622,Dinner table
2026-01-26,5010,Dinner table
2026-01-23,2250,Dinner table
2026-01-22,257,Sofa
2025-12-08,8914,Bed
2025-12-19,5032,Bed
2025-12-14,4920,Dinner table
2025-12-20,7318,Sofa
2026-02-07,7369,Dinner table
2025-12-20,6386,Sofa
2026-02-02,9241,Bed
2025-12-11,581,Sofa
2026-01-22,8340,Bed
2025-11-23,3397,Sofa
2026-02-09,246,Sofa
2025-12-18,2072,Dinner table
2026-02-10,1550,Dinner table
2025-12-13,1765,Bed
2026-01-15,2402,Sofa
2026-01-18,8783,Dinner table
2025-11-22,182,Dinner table
2025-12-04,1760,Dinner table
2025-12-21,346,Bed
2025-11-17,6364,Dinner table
2026-01-19,3935,Bed
2026-01-11,4482,Sofa
2026-01-24,3469,Sofa
2026-01-14,4357,Dinner table
2025-11-24,8121,Dinner table
2026-02-07,6404,Bed
2026-01-18,7073,Sofa
2026-01-28,4824,Sofa
2026-02-16,5877,Dinner table
2025-12-01,8147,Dinner table
2025-11-23,2205,Sofa
2026-02-05,4655,Sofa
2025-12-07,938,Sofa
2026-01-14,4802,Dinner table
2026-02-08,582,Dinner table
2025-11-20,1285,Bed
2026-01-19,8156,Dinner table
2026-01-24,5950,Sofa
2026-02-12,5256,Dinner table
2025-12-08,3848,Bed
2025-12-30,5354,Dinner table
2026-02-06,4277,Bed
2025-12-29,4145,Sofa
2025-11-30,4998,Sofa
2025-12-26,791,Bed
2025-12-02,705,Bed
2025-11-13,872,Dinner table
2025-12-27,5391,Sofa
2026-01-17,4827,Bed
2025-11-21,3139,Bed
2025-12-30,928,Bed
2025-12-24,4503,Dinner table
2026-01-18,5937,Dinner table
2026-02-02,3510,Bed
2026-01-15,1799,Bed
2025-12-15,1241,Bed
2025-12-18,4706,Sofa
2026-01-04,7591,Bed
2025-12-31,1624,Dinner table
2025-12-15,1609,Bed
2026-01-15,5287,Sofa
2026-01-05,5204,Dinner table
2025-11-28,3539,Bed
2026-02-15,1557,Bed
2026-01-19,5184,Bed
2025-12-29,911,Dinner table
2026-02-03,1233,Sofa
2026-02-04,967,Sofa
2026-02-06,1819,Bed
2025-12-06,7725,Sofa
2025-12-21,8980,Bed
2026-02-15,4623,Dinner table
2026-01-05,3465,Bed
2026-01-02,8265,Sofa
2025-12-24,8960,Bed
2025-12-15,3011,Sofa
2025-12-03,8807,Dinner table
2025-11-26,3890,Dinner table
2025-12-19,3762,Sofa
2026-02-17,4745,Sofa
2026-01-15,7939,Dinner table
2026-01-05,2955,Bed
2025-12-29,7206,Sofa
